;Energy_1;Energy_2;Energy_3;Energy_4;Energy_5;Energy_6;Energy_7;Energy_8;Energy_Total
2022-01-04 12:00:00+02:00;429412008.0;420507120.0;388952273.0;401933131.0;155365230.0;156513612.0;154544138.0;155971237.0;2263198749.0
2022-01-04 12:15:00+02:00;429413096.0;420508240.0;388953361.0;401934155.0;155365742.0;156514124.0;154544554.0;155971733.0;2263205005.0
2022-01-04 12:30:00+02:00;429414664.0;420509808.0;388954929.0;401935627.0;155366334.0;156514716.0;154545146.0;155972325.0;2263213549.0
2022-01-04 12:45:00+02:00;429416584.0;420511728.0;388956817.0;401937387.0;155367022.0;156515420.0;154545946.0;155973125.0;2263224029.0
2022-01-04 13:00:00+02:00;429417928.0;420513104.0;388958161.0;401938667.0;155367630.0;156516012.0;154546442.0;155973620.0;2263231564.0
2022-01-04 13:15:00+02:00;429418920.0;420514064.0;388959121.0;401939563.0;155368030.0;156516412.0;154546842.0;155974020.0;2263236972.0
2022-01-04 13:30:00+02:00;429420072.0;420515248.0;388960273.0;401940651.0;155368430.0;156516812.0;154547338.0;155974516.0;2263243340.0
2022-01-04 13:45:00+02:00;429421704.0;420516880.0;388961905.0;401942187.0;155369134.0;156517516.0;154547946.0;155975124.0;2263252396.0
2022-01-04 14:00:00+02:00;429423048.0;420518224.0;388963217.0;401943435.0;155369646.0;156518012.0;154548538.0;155975620.0;2263259740.0
2022-01-04 14:15:00+02:00;429423912.0;420519088.0;388964081.0;401944235.0;155369934.0;156518428.0;154548842.0;155976020.0;2263264540.0
2022-01-04 14:30:00+02:00;429424552.0;420519728.0;388964689.0;401944811.0;155370222.0;156518620.0;154549146.0;155976324.0;2263268092.0
2022-01-04 14:45:00+02:00;429425352.0;420520528.0;388965489.0;401945547.0;155370542.0;156519004.0;154549434.0;155976612.0;2263272508.0
2022-01-04 15:00:00+02:00;429426312.0;420521520.0;388966449.0;401946443.0;155370926.0;156519420.0;154549850.0;155977028.0;2263277948.0
2022-01-04 15:15:00+02:00;429426760.0;420521968.0;388966897.0;401946859.0;155371134.0;156519612.0;154550042.0;155977220.0;2263280492.0
2022-01-04 15:30:00+02:00;429427016.0;420522224.0;388967153.0;401947115.0;155371326.0;156519708.0;154550138.0;155977316.0;2263281996.0
2022-01-04 15:45:00+02:00;429427208.0;420522416.0;388967345.0;401947275.0;155371326.0;156519820.0;154550250.0;155977428.0;2263283068.0
2022-01-04 16:00:00+02:00;429427368.0;420522576.0;388967505.0;401947403.0;155371438.0;156519916.0;154550346.0;155977524.0;2263284076.0
2022-01-04 16:15:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 16:30:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 16:45:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 17:00:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 17:15:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 17:30:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 17:45:00+02:00;;;;;;;;;
2022-01-04 18:00:00+02:00;;;;;;;;;
2022-01-04 18:15:00+02:00;;;;;;;;;
2022-01-04 18:30:00+02:00;;;;;;;;;
2022-01-04 18:45:00+02:00;;;;;;;;;
2022-01-04 19:00:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-04 19:15:00+02:00;;;;;;;;;
2022-01-04 19:30:00+02:00;;;;;;;;;
2022-01-04 19:45:00+02:00;;;;;;;;;
2022-01-04 20:00:00+02:00;;;;;;;;;
2022-01-04 20:15:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;;154550458.0;;
2022-01-04 20:30:00+02:00;;;;;;;;;
2022-01-04 20:45:00+02:00;;;;;;;;;
2022-01-04 21:00:00+02:00;;;;;;;;;
2022-01-04 21:15:00+02:00;;;;;;;;;
2022-01-04 21:30:00+02:00;;;;;;;;;
2022-01-04 21:45:00+02:00;;;;;;;;;
2022-01-04 22:00:00+02:00;;;;;;;;;
2022-01-04 22:15:00+02:00;;;;;;;;;
2022-01-04 22:30:00+02:00;;;;;;;;;
2022-01-05 01:15:00+02:00;;;;;;;;;
2022-01-05 01:30:00+02:00;;;;;;;;;
2022-01-05 01:45:00+02:00;;;;;;;;;
2022-01-05 02:00:00+02:00;;;;;;;;;
2022-01-05 02:15:00+02:00;;;;;;;;;
2022-01-05 02:30:00+02:00;;;;;;;;;
2022-01-05 02:45:00+02:00;;;;;;;;;
2022-01-05 03:00:00+02:00;;;;;;;;;
2022-01-05 03:15:00+02:00;;;;;;;;;
2022-01-05 03:30:00+02:00;;;;;;;;;
2022-01-05 03:45:00+02:00;;;;;;;;;
2022-01-05 04:00:00+02:00;;;;;;;;;
2022-01-05 04:15:00+02:00;;;;;;;;;
2022-01-05 04:30:00+02:00;;;;;;;;;
2022-01-05 04:45:00+02:00;;;;;;;;;
2022-01-05 05:00:00+02:00;;;;;;;;;
2022-01-05 05:15:00+02:00;;;;;;;;;
2022-01-05 05:30:00+02:00;;;;;;;;;
2022-01-05 05:45:00+02:00;;;;;;;;;
2022-01-05 06:00:00+02:00;;;;;;;;;
2022-01-05 06:15:00+02:00;;;;;;;;;
2022-01-05 06:30:00+02:00;;;;;;;;;
2022-01-05 06:45:00+02:00;;;;;;;;;
2022-01-05 07:00:00+02:00;;;;;;;;;
2022-01-05 07:15:00+02:00;;;;;;;;;
2022-01-05 07:30:00+02:00;;;;;;;;;
2022-01-05 07:45:00+02:00;;;;;;;;;
2022-01-05 08:00:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-05 08:15:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-05 08:30:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-05 08:45:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-05 09:00:00+02:00;429427400.0;420522608.0;388967537.0;401947435.0;155371534.0;156519916.0;154550458.0;155977524.0;2263284412.0
2022-01-05 09:15:00+02:00;429427464.0;420522672.0;388967601.0;401947499.0;155371534.0;156520012.0;154550458.0;155977636.0;2263284876.0
2022-01-05 09:30:00+02:00;429427560.0;420522768.0;388967729.0;401947595.0;155371630.0;156520012.0;154550538.0;155977716.0;2263285548.0
2022-01-05 09:45:00+02:00;429427880.0;420523056.0;388968017.0;401947883.0;155371742.0;156520220.0;154550650.0;155977828.0;2263287276.0
2022-01-05 10:00:00+02:00;429428104.0;420523280.0;388968273.0;401948075.0;155371822.0;156520316.0;154550746.0;155977924.0;2263288540.0
2022-01-05 10:15:00+02:00;429428424.0;420523600.0;388968593.0;401948363.0;155372030.0;156520412.0;154550954.0;155978020.0;2263290396.0
2022-01-05 10:30:00+02:00;429428744.0;420523920.0;388968945.0;401948683.0;155372142.0;156520604.0;154551034.0;155978212.0;2263292284.0
2022-01-05 10:45:00+02:00;429429320.0;420524464.0;388969521.0;401949195.0;155372430.0;156520812.0;154551242.0;155978420.0;2263295404.0
2022-01-05 11:00:00+02:00;429429992.0;420525104.0;388970257.0;401949803.0;155372638.0;156521116.0;154551546.0;155978724.0;2263299180.0
2022-01-05 11:15:00+02:00;429430600.0;420525680.0;388970833.0;401950315.0;155372926.0;156521308.0;154551850.0;155978916.0;2263302428.0
2022-01-05 11:30:00+02:00;429431240.0;420526288.0;388971505.0;401950891.0;155373134.0;156521628.0;154552042.0;155979220.0;2263305948.0
2022-01-05 11:45:00+02:00;429432456.0;420527472.0;388972689.0;401951979.0;155373630.0;156522124.0;154552554.0;155979732.0;2263312636.0
2022-01-05 12:00:00+02:00;429433960.0;420528944.0;388974193.0;401953355.0;155374334.0;156522716.0;154553146.0;155980324.0;2263320972.0
2022-01-05 12:15:00+02:00;429435080.0;420530064.0;388975281.0;401954379.0;155374734.0;156523212.0;154553658.0;155980836.0;2263327244.0
2022-01-05 12:30:00+02:00;429437960.0;420533072.0;388977905.0;401956971.0;155375838.0;156524220.0;154554650.0;155981828.0;2263342444.0
2022-01-05 12:45:00+02:00;429444008.0;420539247.0;388982801.0;401961739.0;155378142.0;156526508.0;154557050.0;155984116.0;2263373611.0
2022-01-05 13:00:00+02:00;429446248.0;420541455.0;388984817.0;401963627.0;155378926.0;156527420.0;154557850.0;155985028.0;2263385371.0
2022-01-05 13:15:00+02:00;429449768.0;420544943.0;388988049.0;401966699.0;155380334.0;156528716.0;154559242.0;155986324.0;2263404075.0
2022-01-05 13:30:00+02:00;429453095.0;420548271.0;388991121.0;401969579.0;155381534.0;156530012.0;154560442.0;155987620.0;2263421674.0
2022-01-05 13:45:00+02:00;429455559.0;420550735.0;388993489.0;401971787.0;155382526.0;156531020.0;154561450.0;155988628.0;2263435194.0
2022-01-05 14:00:00+02:00;429456967.0;420552143.0;388994897.0;401973099.0;155383022.0;156531516.0;154561946.0;155989124.0;2263442714.0
2022-01-05 14:15:00+02:00;429457831.0;420553007.0;388995729.0;401973899.0;155383438.0;156531916.0;154562346.0;155989524.0;2263447690.0
2022-01-05 14:30:00+02:00;429458439.0;420553615.0;388996337.0;401974475.0;155383629.0;156532124.0;154562554.0;155989732.0;2263450905.0
2022-01-05 14:45:00+02:00;429459559.0;420554735.0;388997425.0;401975499.0;155384125.0;156532620.0;154563050.0;155990228.0;2263457241.0
2022-01-05 15:00:00+02:00;429460903.0;420556079.0;388998705.0;401976651.0;155384621.0;156533116.0;154563546.0;155990724.0;2263464345.0
2022-01-05 15:15:00+02:00;429463079.0;420558127.0;389000497.0;401978187.0;155385437.0;156533916.0;154564346.0;155991332.0;2263474921.0
2022-01-05 15:30:00+02:00;429465031.0;420560015.0;389001937.0;401979371.0;155386221.0;156534716.0;154565050.0;155991924.0;2263484265.0
2022-01-05 15:45:00+02:00;429467015.0;420562191.0;389003729.0;401981035.0;155387133.0;156535516.0;154565850.0;155992532.0;2263495001.0
2022-01-05 16:00:00+02:00;429467719.0;420562991.0;389004369.0;401981643.0;155387325.0;156535916.0;154566138.0;155992820.0;2263498921.0
2022-01-05 16:15:00+02:00;429467847.0;420563119.0;389004497.0;401981771.0;155387437.0;156535916.0;154566250.0;155992820.0;2263499657.0
2022-01-05 16:30:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566250.0;155992932.0;2263500313.0
2022-01-05 16:45:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-05 17:00:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-05 17:15:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-05 17:30:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-05 17:45:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-05 18:00:00+02:00;;;;;;;;;
2022-01-05 18:15:00+02:00;;;;;;;;;
2022-01-05 18:30:00+02:00;;;;;;;;;
2022-01-05 18:45:00+02:00;;;;;;;;;
2022-01-05 19:00:00+02:00;;;;;;;;;
2022-01-05 19:15:00+02:00;;;;;;;;;
2022-01-05 19:30:00+02:00;;;;;;;;;
2022-01-05 19:45:00+02:00;;;;;;;;;
2022-01-05 20:00:00+02:00;;;;;;;;;
2022-01-05 20:15:00+02:00;;;;;;;;;
2022-01-05 20:30:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;;156536012.0;154566346.0;;
2022-01-05 20:45:00+02:00;;;;;;;;;
2022-01-05 21:00:00+02:00;;;;;;;;;
2022-01-05 21:15:00+02:00;;;;;;;;;
2022-01-05 21:30:00+02:00;;;;;;;;;
2022-01-05 21:45:00+02:00;;;;;;;;;
2022-01-05 22:00:00+02:00;;;;;;;;;
2022-01-05 22:15:00+02:00;;;;;;;;;
2022-01-05 22:30:00+02:00;;;;;;;;;
2022-01-06 01:15:00+02:00;;;;;;;;;
2022-01-06 01:30:00+02:00;;;;;;;;;
2022-01-06 01:45:00+02:00;;;;;;;;;
2022-01-06 02:00:00+02:00;;;;;;;;;
2022-01-06 02:15:00+02:00;;;;;;;;;
2022-01-06 02:30:00+02:00;;;;;;;;;
2022-01-06 02:45:00+02:00;;;;;;;;;
2022-01-06 03:00:00+02:00;;;;;;;;;
2022-01-06 03:15:00+02:00;;;;;;;;;
2022-01-06 03:30:00+02:00;;;;;;;;;
2022-01-06 03:45:00+02:00;;;;;;;;;
2022-01-06 04:00:00+02:00;;;;;;;;;
2022-01-06 04:15:00+02:00;;;;;;;;;
2022-01-06 04:30:00+02:00;;;;;;;;;
2022-01-06 04:45:00+02:00;;;;;;;;;
2022-01-06 05:00:00+02:00;;;;;;;;;
2022-01-06 05:15:00+02:00;;;;;;;;;
2022-01-06 05:30:00+02:00;;;;;;;;;
2022-01-06 05:45:00+02:00;;;;;;;;;
2022-01-06 06:00:00+02:00;;;;;;;;;
2022-01-06 06:15:00+02:00;;;;;;;;;
2022-01-06 06:30:00+02:00;429467943.0;420563215.0;;;155387533.0;;154566346.0;;
2022-01-06 06:45:00+02:00;;;;;;;;;
2022-01-06 07:00:00+02:00;;;;;;;;;
2022-01-06 07:15:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;;156536012.0;154566346.0;;
2022-01-06 07:30:00+02:00;;;;;;;;;
2022-01-06 07:45:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;;154566346.0;;
2022-01-06 08:00:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-06 08:15:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-06 08:30:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-06 08:45:00+02:00;429467943.0;420563215.0;389004593.0;401981835.0;155387533.0;156536012.0;154566346.0;155992932.0;2263500409.0
2022-01-06 09:00:00+02:00;429467975.0;420563247.0;389004625.0;401981867.0;155387533.0;156536108.0;154566346.0;155993028.0;2263500729.0
2022-01-06 09:15:00+02:00;429468103.0;420563375.0;389004721.0;401981963.0;155387629.0;156536108.0;154566458.0;155993124.0;2263501481.0
2022-01-06 09:30:00+02:00;429468391.0;420563663.0;389005009.0;401982251.0;155387821.0;156536316.0;154566538.0;155993220.0;2263503209.0
2022-01-06 09:45:00+02:00;429468807.0;420564079.0;389005393.0;401982603.0;155387933.0;156536524.0;154566746.0;155993428.0;2263505513.0
2022-01-06 10:00:00+02:00;429469991.0;420565647.0;389006417.0;401983723.0;155388429.0;156537020.0;154567354.0;155994020.0;2263512601.0
2022-01-06 10:15:00+02:00;429472007.0;420568239.0;389008113.0;401985611.0;155389229.0;156537916.0;154568250.0;155995124.0;2263524489.0
2022-01-06 10:30:00+02:00;429474183.0;420571407.0;389009553.0;401987531.0;155390125.0;156539116.0;154569658.0;155996516.0;2263538089.0
2022-01-06 10:45:00+02:00;429477095.0;420575663.0;389011249.0;401989899.0;155391437.0;156540828.0;154571546.0;155998324.0;2263556041.0
2022-01-06 11:00:00+02:00;429480583.0;420580079.0;389013393.0;401992714.0;155392941.0;156542412.0;154573146.0;156000036.0;2263575304.0
2022-01-06 11:15:00+02:00;429484967.0;420585135.0;389016208.0;401996330.0;155394637.0;156544220.0;154575034.0;156001828.0;2263598359.0
2022-01-06 11:30:00+02:00;429486759.0;420586863.0;389017808.0;401997866.0;155395437.0;156544924.0;154575738.0;156002628.0;2263608023.0
2022-01-06 11:45:00+02:00;429488551.0;420588687.0;389019472.0;401999466.0;155396141.0;156545708.0;154576442.0;156003316.0;2263617783.0
2022-01-06 12:00:00+02:00;429490823.0;420590991.0;389021360.0;402001450.0;155396925.0;156546524.0;154577338.0;156004132.0;2263629543.0
2022-01-06 12:15:00+02:00;429495655.0;420596079.0;389024976.0;402005386.0;155398637.0;156548220.0;154579050.0;156005924.0;2263653927.0
2022-01-06 12:30:00+02:00;429501191.0;420601743.0;389029392.0;402009962.0;155400621.0;156550220.0;154580938.0;156007828.0;2263681895.0
2022-01-06 12:45:00+02:00;429507527.0;420608014.0;389034064.0;402014474.0;155402925.0;156552524.0;154583354.0;156010212.0;2263713094.0
2022-01-06 13:00:00+02:00;429510343.0;420610702.0;389036752.0;402016970.0;155404141.0;156553708.0;154584554.0;156011428.0;2263728598.0
2022-01-06 13:15:00+02:00;429512391.0;420612718.0;389038768.0;402018826.0;155404925.0;156554524.0;154585338.0;156012228.0;2263739718.0
2022-01-06 13:30:00+02:00;429513031.0;420613358.0;389039376.0;402019402.0;155405229.0;156554812.0;154585658.0;156012516.0;2263743382.0
2022-01-06 13:45:00+02:00;429513511.0;420613838.0;389039856.0;402019850.0;155405421.0;156555020.0;154585850.0;156012724.0;2263746070.0
2022-01-06 14:00:00+02:00;429514023.0;420614382.0;389040368.0;402020330.0;155405629.0;156555212.0;154586042.0;156012916.0;2263748902.0
2022-01-06 14:15:00+02:00;429515015.0;420615406.0;389041328.0;402021258.0;155406029.0;156555612.0;154586442.0;156013332.0;2263754422.0
2022-01-06 14:30:00+02:00;429516135.0;420616494.0;389042416.0;402022218.0;155406525.0;156556124.0;154586842.0;156013732.0;2263760486.0
2022-01-06 14:45:00+02:00;429517030.0;420617422.0;389043280.0;402023050.0;155406829.0;156556412.0;154587242.0;156014116.0;2263765381.0
2022-01-06 15:00:00+02:00;429519334.0;420619598.0;389045360.0;402024682.0;155407629.0;156557212.0;154588042.0;156014820.0;2263776677.0
2022-01-06 15:15:00+02:00;429521702.0;420621902.0;389047376.0;402026442.0;155408541.0;156558108.0;154588858.0;156015524.0;2263788453.0
2022-01-06 15:30:00+02:00;429523462.0;420623630.0;389048784.0;402027722.0;155409133.0;156558812.0;154589546.0;156016116.0;2263797205.0
2022-01-06 15:45:00+02:00;429524102.0;420624334.0;389049392.0;402028266.0;155409437.0;156559004.0;154589754.0;156016324.0;2263800613.0
2022-01-06 16:00:00+02:00;429524710.0;420624974.0;389049936.0;402028778.0;155409629.0;156559324.0;154589946.0;156016532.0;2263803829.0
2022-01-06 16:15:00+02:00;429525126.0;420625422.0;389050320.0;402029162.0;155409837.0;156559420.0;154590138.0;156016724.0;2263806149.0
2022-01-06 16:30:00+02:00;429525382.0;420625678.0;389050544.0;402029386.0;155409933.0;156559612.0;154590250.0;156016820.0;2263807605.0
2022-01-06 16:45:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-06 17:00:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-06 17:15:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-06 17:30:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-06 17:45:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-06 18:00:00+02:00;;;;;;;;;
2022-01-06 18:15:00+02:00;;;;;;;;;
2022-01-06 18:30:00+02:00;;;;;;;;;
2022-01-06 18:45:00+02:00;;;;;;;;;
2022-01-06 19:00:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;;154590346.0;;
2022-01-06 19:15:00+02:00;;;;;;;;;
2022-01-06 19:30:00+02:00;;;;;;;;;
2022-01-06 19:45:00+02:00;;;;;;;;;
2022-01-06 20:00:00+02:00;;;;;;;;;
2022-01-06 20:15:00+02:00;;;;;;;;;
2022-01-06 20:30:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;;156559612.0;154590346.0;;
2022-01-06 20:45:00+02:00;;;;;;;;;
2022-01-06 21:00:00+02:00;;;;;;;;;
2022-01-06 21:15:00+02:00;;;;;;;;;
2022-01-06 21:30:00+02:00;;;;;;;;;
2022-01-06 21:45:00+02:00;;;;;;;;;
2022-01-06 22:00:00+02:00;;;;;;;;;
2022-01-06 22:15:00+02:00;;;;;;;;;
2022-01-06 22:30:00+02:00;;;;;;;;;
2022-01-07 01:15:00+02:00;;;;;;;;;
2022-01-07 01:30:00+02:00;;;;;;;;;
2022-01-07 01:45:00+02:00;;;;;;;;;
2022-01-07 02:00:00+02:00;;;;;;;;;
2022-01-07 02:15:00+02:00;;;;;;;;;
2022-01-07 02:30:00+02:00;;;;;;;;;
2022-01-07 02:45:00+02:00;;;;;;;;;
2022-01-07 03:00:00+02:00;;;;;;;;;
2022-01-07 03:15:00+02:00;;;;;;;;;
2022-01-07 03:30:00+02:00;;;;;;;;;
2022-01-07 03:45:00+02:00;;;;;;;;;
2022-01-07 04:00:00+02:00;;;;;;;;;
2022-01-07 04:15:00+02:00;;;;;;;;;
2022-01-07 04:30:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;;156559612.0;154590346.0;;
2022-01-07 04:45:00+02:00;;;;;;;;;
2022-01-07 05:00:00+02:00;;;;;;;;;
2022-01-07 05:15:00+02:00;;;;;;;;;
2022-01-07 05:30:00+02:00;;;;;;;;;
2022-01-07 05:45:00+02:00;;;;;;;;;
2022-01-07 06:00:00+02:00;;;;;;;;;
2022-01-07 06:15:00+02:00;;;;;;;;;
2022-01-07 06:30:00+02:00;;;;;;;;;
2022-01-07 06:45:00+02:00;;;;;;;;;
2022-01-07 07:00:00+02:00;;;;;;;;;
2022-01-07 07:15:00+02:00;;;;;;;;;
2022-01-07 07:30:00+02:00;;;;;;;;;
2022-01-07 07:45:00+02:00;;;;;;;;;
2022-01-07 08:00:00+02:00;;;;;;;;;
2022-01-07 08:15:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-07 08:30:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-07 08:45:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-07 09:00:00+02:00;429525414.0;420625742.0;389050576.0;402029418.0;155410029.0;156559612.0;154590346.0;156016820.0;2263807957.0
2022-01-07 09:15:00+02:00;429525446.0;420625774.0;389050608.0;402029418.0;155410029.0;156559708.0;154590346.0;156016932.0;2263808261.0
2022-01-07 09:30:00+02:00;429525702.0;420626030.0;389050864.0;402029674.0;155410141.0;156559820.0;154590442.0;156017028.0;2263809701.0
2022-01-07 09:45:00+02:00;429526086.0;420626414.0;389051248.0;402030026.0;155410333.0;156560028.0;154590650.0;156017220.0;2263812005.0
2022-01-07 10:00:00+02:00;429526502.0;420626830.0;389051664.0;402030410.0;155410541.0;156560108.0;154590842.0;156017428.0;2263814325.0
2022-01-07 10:15:00+02:00;429526982.0;420627342.0;389052144.0;402030858.0;155410733.0;156560316.0;154591034.0;156017620.0;2263817029.0
2022-01-07 10:30:00+02:00;429528006.0;420628366.0;389053136.0;402031818.0;155411133.0;156560716.0;154591450.0;156018020.0;2263822645.0
2022-01-07 10:45:00+02:00;429530150.0;420630542.0;389055248.0;402033770.0;155411933.0;156561612.0;154592250.0;156018820.0;2263834325.0
2022-01-07 11:00:00+02:00;429533606.0;420634030.0;389058416.0;402036906.0;155413341.0;156562908.0;154593642.0;156020228.0;2263853077.0
2022-01-07 11:15:00+02:00;429536646.0;420637070.0;389061232.0;402039658.0;155414445.0;156564123.0;154594842.0;156021412.0;2263869428.0
